pkts_per_sec,bytes_per_sec,avg_pkt_size,src_ip_count,label
1851.1205766178507,181409.81650854938,98.0,2,0
1451.5249621188264,142249.44628764497,98.0,2,0
1654.9737484904406,162187.42735206318,98.0,2,0
1414.3681951203473,138608.08312179404,98.0,2,0
1382.3790490188264,135473.14680384498,98.0,2,0
1643.8133230561593,161093.7056595036,98.0,2,0
1290.810077520486,126499.38759700763,98.0,2,0
1506.9532712199493,147681.42057955504,98.0,2,0
1783.0438924339903,174738.30145853106,98.0,2,0
1667.9184999466995,163456.01299477657,98.0,2,0
978.1858738790071,95862.21564014269,98.0,2,0
1218.380010600851,119401.2410388834,98.0,2,1
2931.3361604060397,287270.9437197919,98.0,2,1
2899.7438374946573,284174.8960744764,98.0,2,1
3146.090140946998,308316.83381280577,98.0,2,1
2692.542857407731,263869.20002595766,98.0,2,1
2954.4412769002574,289535.2451362252,98.0,2,1
2658.328213859468,260516.16495822786,98.0,2,1
2844.3406452652293,278745.38323599246,98.0,2,1
2308.2425236825234,226207.76732088727,98.0,2,1
2034.821786868712,199412.53511313378,98.0,2,1
2427.52562466526,237897.51121719548,98.0,2,1
2572.8927180700066,252143.48637086066,98.0,2,1
2453.444102240883,240437.5220196065,98.0,2,1
2483.997935201318,243431.79764972918,98.0,2,1
2572.896668349734,252143.8734982739,98.0,2,1
2752.587985805516,269753.6226089406,98.0,2,1
2263.3499138503125,221808.29155733064,98.0,2,1
2529.4162745519293,247882.79490608905,98.0,2,1
2225.5176776079134,218100.7324055755,98.0,2,1
2006.155324583413,196603.2218091745,98.0,2,1
2130.1147481682333,208751.24532048684,98.0,2,1
2082.305075017589,204065.89735172372,98.0,2,1
1905.4256990943059,186731.71851124198,98.0,2,1
2482.1060624984957,243246.39412485258,98.0,2,1
2370.839424118186,232342.2635635822,98.0,2,1
2465.677547591275,241636.39966394493,98.0,2,1
2315.3797274418257,226907.21328929893,98.0,2,1
2278.4906339098984,223292.08212317002,98.0,2,1
2480.5804757425917,243096.88662277398,98.0,2,1
2192.872738190847,214901.52834270304,98.0,2,1
2228.4977794228084,218392.78238343523,98.0,2,1
1845.472430639684,180856.29820268904,98.0,2,1
2345.0462354360952,229814.53107273733,98.0,2,1
2147.10625804419,210416.41328833063,98.0,2,1
2061.177763662513,201995.42083892625,98.0,2,1
2289.954455498007,224415.5366388047,98.0,2,1
2219.421657407113,217503.32242589703,98.0,2,1
2284.112990842657,223843.07310258038,98.0,2,1
2307.949576939826,226179.05854010294,98.0,2,1
2247.474750866166,220252.52558488422,98.0,2,1
2086.2737294540993,204454.8254865017,98.0,2,1
2213.6856862479,216941.1972522942,98.0,2,1
2318.26913194491,227190.3749306012,98.0,2,1
2298.104601556921,225214.25095257824,98.0,2,1
2054.9412292033344,201384.24046192676,98.0,2,1
2202.6750354691353,215862.15347597527,98.0,2,1
2419.984198485777,237158.45145160615,98.0,2,1
2110.1450597351395,206794.21585404366,98.0,2,1
2126.8101724046355,208427.3968956543,98.0,2,1
2351.801241394958,230476.52165670588,98.0,2,1
2135.892313080429,209317.44668188205,98.0,2,1
2357.2868376892734,231014.11009354878,98.0,2,1
2015.5026135591374,197519.25612879547,98.0,2,1
2207.9375319041087,216377.87812660265,98.0,2,1
2244.8473207292136,219995.03743146293,98.0,2,1
2088.2433856673374,204647.85179539907,98.0,2,1
2331.9610792060657,228532.18576219445,98.0,2,1
2201.311778784432,215728.55432087436,98.0,2,1
2099.4265103863468,205743.79801786196,98.0,2,1
2157.8053854613113,211464.92777520852,98.0,2,1
1921.2488349105854,188282.38582123735,98.0,2,1
2589.6958719715735,253790.19545321423,98.0,2,1
2497.3710796543637,244742.36580612764,98.0,2,1
2892.1457227386513,283430.2808283878,98.0,2,1
2992.5798359931428,293272.823927328,98.0,2,1
2719.7536667205923,266535.85933861806,98.0,2,1
2844.398364206145,278751.03969220223,98.0,2,1
2666.9019696638015,261356.39302705255,98.0,2,1
2500.822787028455,245080.63312878858,98.0,2,1
2759.5397261107455,270434.89315885305,98.0,2,1
2748.064064369498,269310.2783082108,98.0,2,1
2542.926279570857,249206.77539794394,98.0,2,1
2154.8195544752202,211172.31633857157,98.0,2,1
2248.5190384966195,220354.8657726687,98.0,2,1
2268.8659569139977,222348.8637775718,98.0,2,1
2571.4645092034266,252003.52190193578,98.0,2,1
2271.6208046794404,222618.83885858516,98.0,2,1
2284.1233558755102,223844.0888758,98.0,2,1
2314.2346688500515,226794.99754730504,98.0,2,1
2123.4582465509425,208098.90816199235,98.0,2,1
2439.4736936143922,239068.42197421045,98.0,2,1
2288.9105788527545,224313.23672756992,98.0,2,1
2286.2326608570975,224050.80076399553,98.0,2,1
2375.4714616570404,232796.20324238995,98.0,2,1
2467.5521975810902,241820.11536294685,98.0,2,1
2311.246328493516,226502.14019236455,98.0,2,1
2357.718461002893,231056.40917828353,98.0,2,1
2371.5399942869003,232410.91944011624,98.0,2,1
2442.273765632628,239342.82903199756,98.0,2,1
2570.498450436948,251908.84814282093,98.0,2,1
2199.377172565907,215538.96291145892,98.0,2,1
2239.06495119883,219428.36521748535,98.0,2,1
2211.764849268779,216752.95522834035,98.0,2,1
2441.779400371835,239294.3812364398,98.0,2,1
2441.72118872902,239288.67649544394,98.0,2,1
2433.6338548168346,238496.1177720498,98.0,2,1
2547.876746546008,249691.92116150874,98.0,2,1
2314.9100935149613,226861.18916446622,98.0,2,1
2283.828385360155,223815.18176529522,98.0,2,1
2466.6428752112315,241731.0017707007,98.0,2,1
2637.5052727972193,258475.5167341275,98.0,2,1
2670.825326198796,261740.881967482,98.0,2,1
2807.128370576568,275098.5803165037,98.0,2,1
2694.0505726894958,264016.9561235706,98.0,2,1
2739.6327619705226,268484.01067311125,98.0,2,1
2786.3222888563787,273059.58430792514,98.0,2,1
2308.9057427733255,226272.76279178588,98.0,2,1
2943.094572709355,288423.26812551677,98.0,2,1
2656.5176366256173,260338.7283893105,98.0,2,1
2466.1001718477924,241677.81684108367,98.0,2,1
2613.6650000908626,256139.17000890453,98.0,2,1
2483.383763510188,243371.60882399842,98.0,2,1
2282.499148145464,223684.9165182555,98.0,2,1
2344.699235239151,229780.52505343684,98.0,2,1
2409.4622707284284,236127.302531386,98.0,2,1
2453.0080400539523,240394.7879252873,98.0,2,1
2456.5607838665564,240742.95681892254,98.0,2,1
2264.5766102292596,221928.50780246744,98.0,2,1
2217.7441541338144,217338.9271051138,98.0,2,1
2174.0672260985784,213058.58815766068,98.0,2,1
2399.205066402848,235122.0965074791,98.0,2,1
2289.609745540841,224381.75506300238,98.0,2,1
2198.997249042415,215501.73040615668,98.0,2,1
2452.764980496966,240370.96808870265,98.0,2,1
2402.116036710439,235407.37159762302,98.0,2,1
2324.8197558718734,227832.3360754436,98.0,2,1
2269.3433849960143,222395.6517296094,98.0,2,1
2167.296172439373,212395.02489905857,98.0,2,1
2448.9169798896214,239993.8640291829,98.0,2,1
2493.2642473290944,244339.89623825127,98.0,2,1
2067.798208241996,202644.22440771558,98.0,2,1
2393.281272853808,234541.56473967317,98.0,2,1
2089.786151271961,204799.04282465216,98.0,2,1
2218.111353003066,217374.91259430046,98.0,2,1
2201.915577906056,215787.72663479348,98.0,2,1
2516.2025168335263,246587.84664968555,98.0,2,1
2264.8100521742354,221951.38511307508,98.0,2,1
2152.3624275611865,210931.51790099626,98.0,2,1
2302.051537113254,225601.0506370989,98.0,2,1
2645.078015966689,259217.6455647355,98.0,2,1
2434.611557048089,238591.93259071273,98.0,2,1
2385.02834263296,233732.7775780301,98.0,2,1
2404.4536102856787,235636.45380799653,98.0,2,1
2158.9839447253553,211580.4265830848,98.0,2,1
2330.5513131252274,228394.02868627227,98.0,2,1
2242.338106697982,219749.13445640224,98.0,2,1
2419.7172072639246,237132.28631186462,98.0,2,1
2401.648909479771,235361.59312901756,98.0,2,1
